# pipestream-resources-v1	interval_ms=100
335	33427	296248	272166	272164	999836	999836	66	14	4096	117518336	-	-
336	33527	296248	272166	272164	1002904	1002904	66	14	4096	117780480	-	-
337	33626	296248	272166	272164	1005936	1005936	66	14	4096	118042624	-	-
338	33727	296248	272166	272164	1008968	1008968	66	14	4096	118304768	-	-
339	33827	296248	272166	272164	989192	1004880	63	14	4096	118566912	-	-
340	33984	296248	272166	272164	992220	1004880	63	14	4096	118829056	794090	heap:jstat
341	34027	296248	272166	272164	993464	1004880	63	14	4096	118960128	-	-
342	34127	296248	272166	272164	1003228	1004880	63	17	4096	119844864	-	-
343	34227	296248	272166	272164	1013280	1013280	63	14	4096	120537088	-	-
344	34327	296248	272166	272164	1015008	1015008	63	14	4096	120799232	-	-
345	34426	296248	272166	272164	1016180	1016180	63	14	4096	121061376	-	-
346	34527	296248	272166	272164	1016180	1016180	63	14	4096	121323520	-	-
347	34628	296248	272166	272164	1016180	1016180	63	14	4096	121585664	-	-
348	34727	296248	272166	272164	1016180	1016180	63	14	4096	121716736	-	-
349	34828	296248	272166	272164	1016180	1016180	63	14	4096	121978880	-	-
350	34985	296248	272166	272164	1016180	1016180	63	14	4096	122241024	40860	heap:jstat
351	35028	296248	272166	272164	1016180	1016180	63	14	4096	122503168	-	-
352	35128	296248	272166	272164	1016180	1016180	63	14	4096	122765312	-	-
353	35228	296248	272166	272164	1018064	1018064	63	14	4096	124076032	-	-
354	35327	296248	272166	272164	1021732	1021732	63	14	4096	124338176	-	-
355	35428	296248	272166	272164	1021740	1021740	63	14	4096	124469248	-	-
356	35528	296248	272166	272164	1021740	1021740	63	14	4096	124731392	-	-
357	35628	296248	272166	272164	1021740	1021740	63	14	4096	124993536	-	-
358	35728	296248	272166	272164	1021740	1021740	63	14	4096	125255680	-	-
359	35828	296248	272166	272164	1021740	1021740	63	14	4096	125517824	-	-
360	35984	296248	272166	272164	1021744	1021744	63	14	4096	125779968	73628	heap:jstat
361	36029	296248	272166	272164	991412	1016712	62	14	4096	126042112	-	-
